date,time,wx_rain15,wx_rh15,wx_vappress15,wx_tempavg15,wx_par_den15,wx_maxws15
20220801,14:00:00,0,67.5,26.902,28.43,954,5.94
20220801,15:00:00,0,66.8,26.627,29.37,930,5.05
20220801,16:00:00,0,65.4,26.803,29.6,788.8,4.18
20220801,17:00:00,0,66.7,26.965,29.25,494.4,3.64
20220801,18:00:00,0,69.9,27.512,29.27,328.8,3.64
20220801,19:00:00,0,76.6,28.048,28.48,97.8,3.24
20220801,20:00:00,0,86.6,28.655,26.84,2.518,1.66
20220801,21:00:00,0,84.1,29.202,26.62,0,3.61
20220801,22:00:00,0,87.2,29.975,26.6,0,3.5
20220801,23:00:00,0.017,90.3,31.072,26.72,0,3.55
20220802,00:00:00,0,92.4,31.65,26.42,0,3.32
20220802,01:00:00,0,94.7,31.542,26.05,0,3.5
20220802,02:00:00,0,94.7,30.87,25.58,0,3.05
20220802,03:00:00,0,90,30.012,25.38,0,2.9
20220802,04:00:00,0,92.8,29.585,24.89,0,1.56
20220802,05:00:00,0,96.5,28.823,24.16,0.157,1.36
20220802,06:00:00,0,97.5,29.273,24.27,31.6,1.81
20220802,07:00:00,0.017,92,31.157,25.71,134.9,3.11
20220802,08:00:00,0,87.3,31.832,26.5,326,3.77
20220802,09:00:00,0,78.2,30.892,27.92,646.1,4.53
20220802,10:00:00,0,75.6,29.917,28.93,843,5.62
20220802,11:00:00,0,71.7,30.075,29.74,984,5.33
20220802,12:00:00,0,67.3,30.077,30.55,1084,5.59
20220802,13:00:00,0,67,30.047,31.17,1088,5.16
20220802,14:00:00,0,60.8,29.792,31.78,1029,4.53
20220802,15:00:00,0,59.8,28.573,31.95,891,5.46
20220802,16:00:00,0,58.1,28.487,32.01,731.8,4.77
20220802,17:00:00,0,69.1,27.928,31.56,465.1,7.27
20220802,18:00:00,0.034,97,26.237,25.22,69.36,12.24
20220802,19:00:00,0.085,100,27.337,22.67,45.54,8.88
20220802,20:00:00,0.136,100,28.373,23.2,3.241,1.12
20220802,21:00:00,0.102,98.9,27.957,22.94,0,1.02
20220802,22:00:00,0.034,98.8,27.965,23.06,0,0.98
20220802,23:00:00,0.034,98.5,28.552,23.45,0,1.26
20220803,00:00:00,0.034,98.9,29.132,23.89,0,0.89
20220803,01:00:00,0,97.7,29.113,23.78,0,0.92
20220803,02:00:00,0.017,97.8,28.342,23.25,0,1.03
20220803,03:00:00,0,99.9,27.265,22.89,0,1.6
20220803,04:00:00,0,100,26.36,22.42,0,1.03
20220803,05:00:00,0.017,95.9,26.505,22.51,0.224,1.14
20220803,06:00:00,0,97,26.807,22.86,47.41,1.42
20220803,07:00:00,0,99.1,28.278,23.6,200.3,1.14
20220803,08:00:00,0.017,87.8,28.335,24.27,408,3.06
20220803,09:00:00,0,75.5,27.888,26.71,677.4,3.34
20220803,10:00:00,0,64.9,27.192,28.59,824,2.95
20220803,11:00:00,0.017,52.3,26.33,29.92,956,2.68
20220803,12:00:00,0,53.1,23.655,31.02,1072,3.79
20220803,13:00:00,0,50.2,24.217,31.58,1081,3.86
20220803,14:00:00,0.119,52.4,25.173,31.87,1026,3.5
20220803,15:00:00,0.238,51.1,25.103,32.03,903,4.09
20220803,16:00:00,0.289,47.6,23.002,32.06,731.6,3.95
20220803,17:00:00,0.255,48.5,22.638,32.09,519.1,2.41
20220803,18:00:00,0.221,53.6,23.942,31.72,292.9,2.32
20220803,19:00:00,0.119,66.3,26.188,30.31,92.8,1.72
20220803,20:00:00,0.085,83.8,27.095,27.13,3.588,1.38
20220803,21:00:00,0.068,79.4,27.04,25.67,0,1.42
20220803,22:00:00,0.051,89.5,27.118,24.94,0,1.02
20220803,23:00:00,0.034,91.4,27.433,24.38,0,0.98
20220804,00:00:00,0.017,94.7,27.283,23.64,0,0.98
20220804,01:00:00,0.017,95.6,27.593,23.41,0,0.67
20220804,02:00:00,0.017,100,28.047,23.74,0,1.22
20220804,03:00:00,0,97.1,29.44,24.53,0,1.29
20220804,04:00:00,0,99.6,29.062,23.85,0,1.3
20220804,05:00:00,0.017,100,28.807,23.8,0.166,1.02
20220804,06:00:00,0,98.2,28.918,23.71,34.94,1.17
20220804,07:00:00,0,95.1,33.362,26.13,172.9,3.21
20220804,08:00:00,0,86.2,34.012,27.87,315.9,2.56
20220804,09:00:00,0.017,74.6,31.982,29.46,631.7,3.87
20220804,10:00:00,0,68.8,32.073,30.59,843,3.5
20220804,11:00:00,0,68.6,31.532,31.34,986,3.6
20220804,12:00:00,0,69.6,33.537,31.76,1061,4.89
20220804,13:00:00,0.017,72.7,34.16,32.22,1061,5.93
20220804,14:00:00,0,72.7,35.1,32.4,939,7.06
20220804,15:00:00,0,69.9,35.598,32.84,889,5.47
20220804,16:00:00,0,72.4,36.097,32.52,705.9,6.3
20220804,17:00:00,0,78.9,35.932,32.13,497.2,7.39
20220804,18:00:00,0,81.9,36.052,30.88,117.8,5.96
20220804,19:00:00,0.017,70.2,33.37,30.29,13.9,5.24
20220804,20:00:00,0,98.1,28.855,26.92,0.303,5.64
20220804,21:00:00,0,96.1,26.805,22.87,0.002,5.43
20220804,22:00:00,0,94.5,26.698,23.05,0,3.53
20220804,23:00:00,0,95.5,27.035,23.15,0,5.22
20220805,00:00:00,0.017,97.2,27.48,23.22,0,2.65
20220805,01:00:00,0,97,28.065,23.54,0,2.27
20220805,02:00:00,0,96.4,28.403,23.78,0,2.59
20220805,03:00:00,0,95.5,28.113,23.67,0,1.88
20220805,04:00:00,0.017,95.3,28.485,24.11,0,2.28
20220805,05:00:00,0,93.9,28.698,24.01,0.104,1.83
20220805,06:00:00,0,96.7,29.1,24.29,27.18,2.08
20220805,07:00:00,0,93.6,31.753,26.09,105.7,4.19
20220805,08:00:00,0.017,92.8,34.293,27.36,181.2,3.77
20220805,09:00:00,0,93.5,34.508,27.66,486.1,2.87
20220805,10:00:00,0,84.7,34.318,28.39,692.5,2.78
20220805,11:00:00,0,78.8,34.802,29.99,933,3.27
20220805,12:00:00,0,75.7,34.092,30.63,1121,3.74
20220805,13:00:00,0,69.6,32.628,31.2,1030,4.07
20220805,14:00:00,0.017,75.6,32.91,31.41,1020,5.19
20220805,15:00:00,0,78.2,33.305,31.04,593.9,4.29
20220805,16:00:00,0,81.4,33.473,29.71,222.6,4.31
20220805,17:00:00,0,86.8,34.11,29.58,157.6,5.94
20220805,18:00:00,0,86.2,35.303,29.25,50.33,6.1
20220805,19:00:00,0.952,98.9,29.165,24.22,1.304,7.98
20220805,20:00:00,0.442,100,27.163,22.53,0.023,6.25
20220805,21:00:00,0.051,98.1,27.165,22.62,0,6.25
20220805,22:00:00,0,99.3,27.972,23.15,0,6.25
20220805,23:00:00,0.017,99.3,27.908,22.98,0,6.25
20220806,00:00:00,0,97.8,28.102,23.28,0,6.25
20220806,01:00:00,0,97,27.84,23.43,0,6.25
20220806,02:00:00,0.017,100,27.7,23.12,0,6.25
20220806,03:00:00,0,96.3,27.465,23.01,0,6.25
20220806,04:00:00,0,97.4,27.652,23.25,0,6.25
20220806,05:00:00,0.017,98.1,27.595,23.05,0.044,1.47
20220806,06:00:00,0,94.2,27.637,23.64,13.12,2.72
20220806,07:00:00,0,93.6,28.043,24.09,76.34,1.98
20220806,08:00:00,0.017,92,29.345,25.16,267,4.18
20220806,09:00:00,0,83.8,30.305,26.52,592.2,4.3
20220806,10:00:00,0,80.5,30.397,28.07,1003,5.32
20220806,11:00:00,0.017,79.4,30.783,28.5,894,5.25
20220806,12:00:00,0,84.6,31.138,27.85,704.9,6.44
20220806,13:00:00,0,84.8,32.035,27.9,677.6,5.83
20220806,14:00:00,0.017,84.8,32.585,28.04,503.9,5.56
20220806,15:00:00,0,81.1,33.08,28.56,569.8,6.5
20220806,16:00:00,0.017,88.7,33.575,28.88,472.5,5.25
20220806,17:00:00,0,85.2,34.168,28.98,373.4,6.18
20220806,18:00:00,0,82.8,33.782,29.27,247.1,6.38
20220806,19:00:00,0.017,87,33.333,28.62,56.83,6.8
20220806,20:00:00,0,87.3,33.408,28.08,1.686,7.34
20220806,21:00:00,0,84.5,32.11,27.98,0,5.44
20220806,22:00:00,0.017,88.6,31.723,27.86,0,6.4
20220806,23:00:00,0,90.7,33.007,27.57,0,4.65
20220807,00:00:00,0,90.8,32.995,27.34,0,3.5
20220807,01:00:00,0,84.5,31.708,27.34,0,6.24
20220807,02:00:00,0.017,86.5,30.422,27.06,0,5.2
20220807,03:00:00,0,87.6,30.277,26.64,0,4.66
20220807,04:00:00,0,88.5,30.32,26.31,0,6.76
20220807,05:00:00,0,91.9,30.24,26,0.069,3.71
20220807,06:00:00,0.017,90.8,30.265,25.85,25.08,4.09
20220807,07:00:00,0,91.9,31.072,26.2,140.3,3.64
20220807,08:00:00,0,88.5,31.722,26.77,344.6,5.35
20220807,09:00:00,0,84.8,31.548,27.62,637,5.25
20220807,10:00:00,0.017,81.7,30.833,27.65,520.8,6.08
20220807,11:00:00,0,79.5,32.193,29.07,1025,6.46
20220807,12:00:00,0,77.8,32.568,29.69,1081,7.79
20220807,13:00:00,0,77,32.855,30.03,1121,7.18
20220807,14:00:00,0,76.5,33.865,30.11,1014,6.45
20220807,15:00:00,0.017,76.2,33.783,30.51,970,6.74
20220807,16:00:00,0,79.4,33.718,30.41,732.7,7.6
20220807,17:00:00,0,79.6,33.317,29.89,511.6,7.85
20220807,18:00:00,0,81.5,33.22,29.59,281,7.64
20220807,19:00:00,0,85.3,33.15,28.88,76.81,7.5
20220807,20:00:00,0,84.6,32.758,28.26,1.532,6.31
20220807,21:00:00,0.017,87.4,33.122,28.28,0,7.76
20220807,22:00:00,0,89.3,33.873,28.13,0,4.99
20220807,23:00:00,0,84.5,32.83,27.9,0,5.48
20220808,00:00:00,0,81.5,30.668,27.74,0,6.31
20220808,01:00:00,0,84.1,30.488,27.45,0,6.46
20220808,02:00:00,0,87.1,30.422,27.07,0,5.79
20220808,03:00:00,0.017,90.4,30.508,26.51,0,4.47
20220808,04:00:00,0,89.7,29.965,26.03,0,4.17
20220808,05:00:00,0,90.9,29.738,25.7,0.094,3.95
20220808,06:00:00,0,90.9,29.892,25.55,34.2,3.32
20220808,07:00:00,0,91.8,31.57,26.35,232.1,3.89
20220808,08:00:00,0,90.2,32.518,27.02,449.8,5.57
20220808,09:00:00,0.017,86.2,33.15,27.92,688.3,4.33
20220808,10:00:00,0,84.3,33.648,28.62,870,4.99
20220808,11:00:00,0,82.3,34.42,29.75,1001,6.1
20220808,12:00:00,0,82.1,34.507,30.24,1069,6.65
20220808,13:00:00,0,79.5,35.41,30.44,1070,7.2
20220808,14:00:00,0,81.8,35.973,30.84,994,7.48
20220808,15:00:00,0,83.1,36.793,31.21,881,6.62
20220808,16:00:00,0,81.2,36.997,31.22,707.5,7.3
20220808,17:00:00,0,83.4,36.812,31.1,498.5,7.51
20220808,18:00:00,0,83.1,36.457,30.69,261.9,7.12
20220808,19:00:00,0.017,85.1,35.882,30.09,68.87,4.35
20220808,20:00:00,0,86.6,35.348,29.39,1.383,4.34
20220808,21:00:00,0,86.9,35.485,29.2,0,4.69
20220808,22:00:00,0,89.1,35.475,29.06,0,4.61
20220808,23:00:00,0,84.5,34.372,28.98,0,4.59
20220809,00:00:00,0,84.9,33.663,28.9,0,4.32
20220809,01:00:00,0,85.1,32.938,28.62,0,5.31
20220809,02:00:00,0,85.5,32.265,28.16,0,5.03
20220809,03:00:00,0,86.7,31.552,27.63,0,4.2
20220809,04:00:00,0,89,31.297,27.11,0,3.76
20220809,05:00:00,0.017,88,30.977,26.64,0.052,4.78
20220809,06:00:00,0,87.7,30.748,26.63,30.72,5.03
20220809,07:00:00,0,88.8,31.927,27.28,218.9,4.91
20220809,08:00:00,0,85.2,33.287,28.19,457.1,4.21
20220809,09:00:00,0,81.8,33.965,29.24,681.3,4.53
20220809,10:00:00,0,79.3,34.72,30.28,864,3.52
20220809,11:00:00,0,73.9,34.793,31.17,994,3.45
20220809,12:00:00,0,72.9,34.847,32.05,1061,3.69
20220809,13:00:00,0,70.7,34.435,32.67,1065,4.93
20220809,14:00:00,0,65,34.137,33.09,1006,5.08
20220809,15:00:00,0,65.1,33.407,33.49,887,5.33
20220809,16:00:00,0,68.7,34.565,33.47,711.5,5.98
20220809,17:00:00,0,69.7,34.84,33.11,496.1,5.1
20220809,18:00:00,0,69.8,34.568,32.73,264.6,3.54
20220809,19:00:00,0,78.2,35.685,31.49,69.42,3.49
20220809,20:00:00,0,87.9,35.742,29.69,1.131,1.48
20220809,21:00:00,0,88.3,34.937,28.66,0,1.15
20220809,22:00:00,0,94.9,34.692,28.19,0,0.92
20220809,23:00:00,0,92.2,34.282,27.55,0,0.94
20220810,00:00:00,0,92,33.017,27.42,0,1.51
20220810,01:00:00,0,90.8,31.928,26.77,0,0.94
20220810,02:00:00,0,93.9,31.715,26.29,0,0.93
20220810,03:00:00,0,95.1,31.348,25.8,0,1.28
20220810,04:00:00,0,92.6,31.197,25.55,0,2.53
20220810,05:00:00,0,93.7,31.01,25.56,0.058,2.06
20220810,06:00:00,0,97.5,31.182,25.43,28.97,2.11
20220810,07:00:00,0,90.4,33.395,26.65,203.9,2.5
20220810,08:00:00,0,82.6,33.435,28.49,437.6,3.65
20220810,09:00:00,0,77,33.1,29.67,655.3,3.56
20220810,10:00:00,0,76.2,33.09,30.91,858,4.07
20220810,11:00:00,0,75.1,33.94,31.1,865,4.64
20220810,12:00:00,0,67.2,33.448,31.58,830,4.98
20220810,13:00:00,0,64,31.903,32.24,1077,4.76
20220810,14:00:00,0,60.2,31.393,32.63,1007,4.21
20220810,15:00:00,0,57.3,28.94,33.31,885,3.5
20220810,16:00:00,0,73.9,32.213,32.79,577.5,5.79
20220810,17:00:00,0,74.1,31.212,29.49,221,4.7
20220810,18:00:00,0,87.2,31.09,28.92,82.6,11.67
20220810,19:00:00,0,90.2,26.107,23.56,5.735,11.32
20220810,20:00:00,0,92.2,26.093,23.21,0.124,4.01
20220810,21:00:00,0.017,90.3,26.868,24.01,0,3.82
20220810,22:00:00,0.017,90.8,27.192,24.17,0,3.59
20220810,23:00:00,0.017,92,27.305,24.1,0,2.69
20220811,00:00:00,0,91.8,27.663,24.14,0,4.47
20220811,01:00:00,0,89.9,27.062,23.82,0,4.62
20220811,02:00:00,0,89.9,26.837,23.88,0,3.52
20220811,03:00:00,0,91.4,27.56,24.34,0,5.75
20220811,04:00:00,0,94.3,27.407,23.87,0,5.13
20220811,05:00:00,0,94,27.812,23.84,0.02,3.99
20220811,06:00:00,0,94.5,28.083,23.91,9.62,2.99
20220811,07:00:00,0,94.9,28.2,24.02,77.61,2.98
20220811,08:00:00,0,93.8,29.168,24.73,153.6,4.56
20220811,09:00:00,0,86.1,29.227,25.46,291.9,6.12
20220811,10:00:00,0,85.2,28.092,25.37,280.4,6.19
20220811,11:00:00,0,80.1,25.99,25.15,362,5.62
20220811,12:00:00,0,72.6,26.308,26.74,704.6,5.09
20220811,13:00:00,0,69,25.735,27.73,977,5.69
20220811,14:00:00,0,64.8,25.415,28.04,901,5.78
20220811,15:00:00,0,63.7,25.283,28.36,766.5,3.94
20220811,16:00:00,0,63.1,25.012,28.55,634.3,4.84
20220811,17:00:00,0,56.2,23.383,28.58,486.2,4.72
20220811,18:00:00,0,60.2,21.953,28.64,287.4,4.38
20220811,19:00:00,0,74.4,23.658,26.97,68.75,2.54
20220811,20:00:00,0,79.3,23.945,24.43,1.068,1.03
20220811,21:00:00,0,77.8,23.448,23.63,0,0.78
20220811,22:00:00,0,83.1,23.858,24.1,0,1.35
20220811,23:00:00,0,77.2,24.267,24.32,0,2.14
20220812,00:00:00,0,75.1,24.16,24.94,0,4.24
20220812,01:00:00,0,76,23.718,25.3,0,3.96
20220812,02:00:00,0,73.2,23.487,25.09,0,4.49
20220812,03:00:00,0,72.2,22.653,25.09,0,5.82
20220812,04:00:00,0,61.5,21.003,25.14,0,5.43
20220812,05:00:00,0,65.8,18.56,24.28,0.012,6.74
20220812,06:00:00,0,64.8,18.487,22.82,9.82,4.62
20220812,07:00:00,0,66.2,18.327,22.94,44.78,3.93
20220812,08:00:00,0,68.5,19.062,23.05,171.3,4.22
20220812,09:00:00,0,71.8,19.745,23.39,369.1,5.14
20220812,10:00:00,0,65.9,21.017,24.99,855,4.73
20220812,11:00:00,0,60.7,20.785,25.78,1001,5.14
20220812,12:00:00,0,61.6,21.193,26.59,943,5.98
20220812,13:00:00,0,60.7,21.965,27.44,1071,7.02
20220812,14:00:00,0,50.3,21.032,27.65,1017,7.17
20220812,15:00:00,0,46.2,17.86,27.94,891,6.84
20220812,16:00:00,0,44.5,16.45,28.02,716.2,6.2
20220812,17:00:00,0,44,16.645,27.85,494.8,6.66
20220812,18:00:00,0,48.1,16.488,27.16,254.6,5.39
20220812,19:00:00,0,55.4,17.34,25.61,53.86,3.15
20220812,20:00:00,0,62.3,17.477,23.43,1.024,1.69
20220812,21:00:00,0,72.3,17.293,21.84,0,1.99
20220812,22:00:00,0,76.3,18.088,20.3,0,0.97
20220812,23:00:00,0,80.6,18.473,19.14,0,0.71
20220813,00:00:00,0,85.5,18.135,18.62,0,1.68
20220813,01:00:00,0,60,16.158,20.8,0,3.59
20220813,02:00:00,0,61,14.247,20.41,0,2.28
20220813,03:00:00,0,67.2,14.042,19.14,0,2.9
20220813,04:00:00,0,67.2,14.082,18.19,0,2.89
20220813,05:00:00,0,69.2,14.21,18.25,0.022,2.36
20220813,06:00:00,0,68.3,14.443,18.37,25.88,3.74
20220813,07:00:00,0,69.4,15.513,19.4,220.2,3.94
20220813,08:00:00,0,63.3,16.413,20.99,460.7,4.8
20220813,09:00:00,0,55.3,16.335,22.43,686.3,4.83
20220813,10:00:00,0,49.2,15.373,23.68,873,5.28
20220813,11:00:00,0,46.1,14.997,24.62,1005,6.81
20220813,12:00:00,0,44.3,14.635,25.21,1072,6.25
20220813,13:00:00,0,47.7,14.842,25.73,1074,7.51
20220813,14:00:00,0,48,15.97,26.04,1012,6.17
20220813,15:00:00,0,44.3,15.6,26.26,891,6.48
20220813,16:00:00,0,39.8,13.693,26.29,715.8,6.05
20220813,17:00:00,0,38.9,13.292,26.24,490.4,5.48
20220813,18:00:00,0,40.4,13.377,26.06,248,4.55
20220813,19:00:00,0,53.1,14.607,24.05,56.49,0.99
20220813,20:00:00,0,67.7,15.345,20.7,0.65,1.05
20220813,21:00:00,0,77.6,15.902,19.11,0,0.69
20220813,22:00:00,0,79.4,17.278,18.77,0,0.9
20220813,23:00:00,0,87,16.57,17.37,0,0.51
20220814,00:00:00,0,78.3,16.745,18.07,0,1.69
20220814,01:00:00,0,75.7,17.212,18.41,0,1.29
20220814,02:00:00,0,82.8,17.35,19,0,1.5
20220814,03:00:00,0,81.2,18.087,19.37,0,1.63
20220814,04:00:00,0,77.5,17.782,20.19,0,1.53
20220814,05:00:00,0,80.1,18.062,20.2,0.006,1.67
20220814,06:00:00,0,76.4,18.732,20.63,4.509,1.78
20220814,07:00:00,0,79.2,19.647,21.09,47.76,1.64
20220814,08:00:00,0,76.5,20.872,21.68,181.9,2.76
20220814,09:00:00,0,64.4,20.768,24.19,672.7,3.67
20220814,10:00:00,0,65.1,20.682,25.25,864,4.1
20220814,11:00:00,0,59.5,19.597,25.95,1008,4.9
20220814,12:00:00,0,54.3,19.192,26.3,1074,5.31
20220814,13:00:00,0,53.9,18.683,26.41,1066,6.04
20220814,14:00:00,0,53.3,18.928,26.68,1004,7.07
20220814,15:00:00,0,51.5,18.49,26.54,801,5.79
20220814,16:00:00,0,48.9,17.062,26.62,660.9,6.04
20220814,17:00:00,0,52.2,17.615,25.69,236.5,4.93
20220814,18:00:00,0,59.2,18.07,25.22,108.2,4.51
20220814,19:00:00,0,64.6,18.755,24.84,18.91,3.18
20220814,20:00:00,0,64.9,19.483,23.74,0.254,1.82
20220814,21:00:00,0,70.9,19.273,22.69,0,2.94
20220814,22:00:00,0,72.8,18.947,22.13,0,2.82
20220814,23:00:00,0,79.2,19.268,21.58,0,1.91
20220815,00:00:00,0.034,94.7,20.098,20.3,0,1.04
20220815,01:00:00,0.034,94.7,20.805,19.05,0,1.56
20220815,02:00:00,0.017,95.8,21.228,19.11,0,1.94
20220815,03:00:00,0,92.4,21.307,19.62,0,1.73
20220815,04:00:00,0.017,92.9,21.748,19.85,0,1.97
20220815,05:00:00,0,92.4,21.447,19.68,0.002,2.02
20220815,06:00:00,0,89.2,20.947,20.02,7.536,2.24
20220815,07:00:00,0.017,91.2,21.032,20.22,47.57,3.01
20220815,08:00:00,0,90.7,21.963,20.68,152.7,2.92
20220815,09:00:00,0,82.6,22.427,21.61,290,3.56
20220815,10:00:00,0,71.2,22.825,23.56,788.4,3.61
20220815,11:00:00,0,53.5,19.363,25.42,882,5.28
20220815,12:00:00,0,57.6,18.745,25.8,813,4.72
20220815,13:00:00,0,58.2,19.257,25.58,410.5,4.47
20220815,14:00:00,0,66.9,19.887,25.03,154.3,3.28
20220815,15:00:00,0.017,67.7,20.42,24.3,114.8,1.94
20220815,16:00:00,0,66.6,20.47,24.52,206.3,1.73
20220815,17:00:00,0,72.2,20.548,24.95,250.7,4.19
20220815,18:00:00,0,77.5,23.243,24.31,194.2,3.77
20220815,19:00:00,0,75.6,22.312,23.72,46.39,2.48
20220815,20:00:00,0,80.9,20.802,22.13,0.482,0.89
20220815,21:00:00,0,86,20.312,20.81,0,0.96
20220815,22:00:00,0,84.8,19.698,20.02,0,1.22
20220815,23:00:00,0,89,19.31,19.24,0,1.41
20220816,00:00:00,0,89.2,19.502,19.14,0,2.28
20220816,01:00:00,0,92.4,20.308,19.01,0,1.94
20220816,02:00:00,0,93.6,21.302,19.65,0,1.99
20220816,03:00:00,0,94.3,21.532,19.7,0,1.59
20220816,04:00:00,0,93.7,21.492,19.64,0,2
20220816,05:00:00,0,92.7,21.428,19.72,0.005,2.56
20220816,06:00:00,0,91.8,21.045,19.5,24.37,2.43
20220816,07:00:00,0,89.5,21.993,20.57,264.5,4.86
20220816,08:00:00,0,81.9,21.355,21.34,288.8,4.61
20220816,09:00:00,0,66.9,20.763,22.8,675.2,6.64
20220816,10:00:00,0,63.8,17.995,22.9,440.5,5.44
20220816,11:00:00,0,60.6,18.898,24.44,924,5.99
20220816,12:00:00,0,59.6,18.707,25.17,807,6.86
20220816,13:00:00,0,56.3,18.842,25.87,954,6.04
20220816,14:00:00,0,56,19.157,26.56,883,5.76
20220816,15:00:00,0,54.7,18.823,26.12,583.7,5.61
20220816,16:00:00,0,51.9,19.122,26.75,599.6,6.38
20220816,17:00:00,0,57.4,19.2,26.5,461.9,6.01
20220816,18:00:00,0,59.2,19.302,25.61,241.3,5.35
20220816,19:00:00,0,67.8,18.88,24.17,47.37,4.29
20220816,20:00:00,0,70.6,18.485,22.28,0.41,2.79
20220816,21:00:00,0,78.6,18.708,20.98,0,2.83
20220816,22:00:00,0,84.2,18.517,19.67,0,1.45
20220816,23:00:00,0,86,18.443,18.91,0,1.58
20220817,00:00:00,0,92.8,18.313,17.72,0,1.06
20220817,01:00:00,0,91.8,18.305,17.42,0,1.1
20220817,02:00:00,0,94.4,18.537,17.48,0,1.37
20220817,03:00:00,0,96.1,18.76,17.32,0,2.21
20220817,04:00:00,0,98.2,19.408,17.78,0,1.59
20220817,05:00:00,0,97.2,19.875,18.03,0.008,1.96
20220817,06:00:00,0,94.8,20.085,18.19,27.95,1.98
20220817,07:00:00,0,93.4,21.565,19.59,140.6,3.03
20220817,08:00:00,0,86.7,22.698,20.88,396.8,3.81
20220817,09:00:00,0,76.3,22.66,22.78,660.3,4.53
20220817,10:00:00,0,68.3,22.208,24.2,881,4.85
20220817,11:00:00,0,69.8,21.447,24.82,783,6.4
20220817,12:00:00,0,67.8,20.853,24.66,541.7,4.81
20220817,13:00:00,0,65.7,20.902,25.37,625.4,4.16
20220817,14:00:00,0,61.2,21.222,25.67,619.5,4.32
20220817,15:00:00,0,69.7,21.28,25.52,409.3,4.61
20220817,16:00:00,0,58.8,20.352,25.79,653,3.75
20220817,17:00:00,0,52.7,18.823,26.47,469.5,2.78
20220817,18:00:00,0,57.1,18.092,26.14,167.3,2.27
20220817,19:00:00,0,73.8,19.282,22.88,17.05,1.17
20220817,20:00:00,0,85.1,21.345,22,0.183,4.59
20220817,21:00:00,0,87.4,22.473,21.74,0,3.59
20220817,22:00:00,0,91.3,22.405,21.41,0,2.82
20220817,23:00:00,0,94.2,22.695,20.91,0,2.05
20220818,00:00:00,0,96.7,22.528,20.2,0,1.68
20220818,01:00:00,0,95.6,21.157,19.44,0,1.04
20220818,02:00:00,0,96.6,20.563,18.63,0,0.75
20220818,03:00:00,0,96.6,20.273,18.18,0,0.84
20220818,04:00:00,0.017,98.3,20.287,18.36,0,1.18
20220818,05:00:00,0.017,97.5,19.88,17.71,0.009,0.8
20220818,06:00:00,0.017,100,19.812,17.78,20.86,1.06
20220818,07:00:00,0.034,97.3,23.057,19.82,204.8,1.97
20220818,08:00:00,0,83,23.935,22.6,434.9,2.96
20220818,09:00:00,0,72.8,21.972,23.57,660.6,3.6
20220818,10:00:00,0,66.2,20.6,24.42,848,3.6
20220818,11:00:00,0,65.6,21.565,25.09,978,3.27
20220818,12:00:00,0,56.8,20.235,25.93,1045,4.34
20220818,13:00:00,0,61.1,20.243,26.7,1048,4.93
20220818,14:00:00,0,61.1,21.96,27.13,986,4.37
20220818,15:00:00,0,59.2,22.41,27.75,861,4.12
20220818,16:00:00,0,60,22.882,28.07,682.8,4.32
20220818,17:00:00,0,60.4,22.612,27.97,464.4,3.65
20220818,18:00:00,0,70.9,22.608,27.56,231.4,3.21
20220818,19:00:00,0,72.8,24.445,26.37,47.37,2.81
20220818,20:00:00,0,82.8,23.095,23.75,0.311,1.33
20220818,21:00:00,0,90.4,23.91,22.69,0,1.01
20220818,22:00:00,0,91,23.932,22.1,0,1.05
20220818,23:00:00,0,84.4,24.743,22.68,0,2.46
20220819,00:00:00,0,90.1,26.412,24.04,0,2.2
20220819,01:00:00,0,92.3,26.233,23.51,0,1.92
20220819,02:00:00,0,93.4,25.877,23.02,0,2.6
20220819,03:00:00,0,96.7,24.213,21.39,0,0.88
20220819,04:00:00,0,91.4,23.967,21.31,0,1.58
20220819,05:00:00,0,92.8,23.875,21.56,0.007,1.69
20220819,06:00:00,0.017,94,23.482,21.37,19.68,1.13
20220819,07:00:00,0,90.1,26.063,22.82,191.2,2.26
20220819,08:00:00,0,79.2,26.883,24.64,427.1,2.27
20220819,09:00:00,0,76.1,27.257,26.8,656.6,1.66
20220819,10:00:00,0,65.4,26.168,27.94,778,3.61
20220819,11:00:00,0,66.1,25.12,28.39,932,3.15
20220819,12:00:00,0,60.1,25.002,29.08,988,4.55
20220819,13:00:00,0,59.9,24.398,29.11,916,4.79
20220819,14:00:00,0,56.8,23.732,29.13,826,5.15
20220819,15:00:00,0,60,23.415,28.65,615,5.93
20220819,16:00:00,0,64,24.618,28.36,546.1,6.36
20220819,17:00:00,0,63.3,23.633,28.17,433.8,7.89
20220819,18:00:00,0,70.9,24.723,27.37,215,7.6
20220819,19:00:00,0,74.4,24.805,26.31,39.72,6.56
20220819,20:00:00,0,71.5,23.677,25.53,0.142,4.31
20220819,21:00:00,0,74.5,23.677,25.38,0,3.76
20220819,22:00:00,0,75.9,24.092,25.02,0,2.93
20220819,23:00:00,0,81.7,24.268,24.75,0,3.3
20220820,00:00:00,0,84.8,24.528,24.01,0,2.09
20220820,01:00:00,0,87.7,23.562,22.45,0,1.08
20220820,02:00:00,0,90.7,23.652,22.04,0,0.92
20220820,03:00:00,0,91,24.022,21.97,0,1.11
20220820,04:00:00,0,93.6,24.373,21.93,0,1.37
20220820,05:00:00,0,95.3,25.095,21.98,0.001,1.95
20220820,06:00:00,0,97.6,25.83,22.21,8.86,1.4
